Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ,n_model
249,מזדה,CX5,EXECUTIVE,2014,5,5,0,5,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1641,750,750,225/65R17,58.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,1,0,0,0,רגילים,0,0,4X4,1,1,0,CX5
250,מזדה,CX5,EXECUTIVE,2016,5,5,0,5,0.0,0,0,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.100000381469727,187.0,12.5,18.2,15.6,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1581,750,1500,225/65R17,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,CX5
251,מזדה,CX5,LUXURY,2014,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,155,6000,20.299999237060547,4000,9.100000381469727,187.0,12.5,18.1,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1553,750,750,225/55R19,56.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,CX5
252,מזדה,CX5,EXECUTIVE,2015,5,5,0,5,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1699,750,1500,225/65R17,58.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,4X4,1,1,0,CX5
253,מזדה,CX5,LUXURY,2012,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1997,155,6000,20.100000381469727,4000,9.5,0.0,11.6,17.8,14.9,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1553,750,750,225/55R19,56.0,מקורית + שליטה מההגה,1,0,1,5.8,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,CX5
254,מזדה,CX5,EXECUTIVE,2016,5,5,0,5,0.0,0,0,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1699,750,1500,225/65R17,58.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,4X4,1,1,0,CX5
255,מזדה,CX5,LUXURY,2012,5,5,0,5,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,1997,154,6000,20.299999237060547,4000,9.899999618530273,0.0,11.1,16.6,14.2,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1615,750,750,225/55R19,58.0,מקורית + שליטה מההגה,1,0,1,5.8,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,0,0,0,0,0,רגילים,0,0,4X4,1,1,0,CX5
256,מזדה,CX5,EXECUTIVE,2014,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,155,6000,20.299999237060547,4000,9.100000381469727,187.0,12.5,18.1,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1539,750,750,225/65R17,56.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,CX5
257,מזדה,CX5,PREMIUM,2013,5,5,0,6,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1641,750,750,225/55R19,58.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,0,1,0,0,0,רגילים,0,"מערכת שמע משודרגת מתוצרת ""Bose"" עם 9 רמקולים, מערכת שטיפת פנסים",4X4,1,1,0,CX5
258,מזדה,CX5,PREMIUM,2012,5,5,0,6,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,1997,154,6000,20.299999237060547,4000,9.899999618530273,0.0,11.1,16.6,14.2,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1615,750,750,225/55R19,58.0,מקורית + שליטה מההגה,1,0,1,5.8,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,0,0,0,0,0,רגילים,0,"מערכת שמע משודרגת מתוצרת ""Bose"" עם 9 רמקולים",4X4,1,1,0,['5']
259,מזדה,CX5,EXECUTIVE,2012,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1997,155,6000,20.100000381469727,4000,9.5,0.0,11.6,17.8,14.9,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1539,750,750,225/65R17,56.0,מקורית + שליטה מההגה,1,0,1,5.8,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,['5']
260,מזדה,CX5,PREMIUM,2016,5,5,0,6,0.0,0,0,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,192,5700,26.10000038146973,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,התרעה בלבד,1,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1699,750,1500,225/55R19,58.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,0,0,LED,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,4X4,1,1,0,['3']
261,מזדה,CX5,LUXURY,2013,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,155,6000,20.299999237060547,4000,9.100000381469727,187.0,12.5,18.1,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1553,750,750,225/55R19,56.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,['3']
262,מזדה,CX5,EXECUTIVE,2012,5,5,0,5,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,1997,154,6000,20.299999237060547,4000,9.899999618530273,0.0,11.1,16.6,14.2,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1615,750,750,225/65R17,58.0,מקורית + שליטה מההגה,1,0,1,5.8,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,4X4,1,1,0,['3']
263,מזדה,CX5,LUXURY,2016,5,5,0,5,0.0,0,0,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.100000381469727,187.0,12.5,18.2,15.6,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1610,750,1500,225/55R19,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,['3']
264,מזדה,CX5,PREMIUM,2014,5,5,0,6,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1641,750,750,225/55R19,58.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,מלפנים,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,אחוריים + קדמיים,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,0,1,0,0,0,רגילים,0,"מערכת שמע משודרגת מתוצרת ""Bose"" עם 9 רמקולים, מערכת שטיפת פנסים",4X4,1,1,0,['3']
265,מזדה,CX5,EXECUTIVE,2013,5,5,0,5,0.0,0,אחודה,2011,כפולה (4X4),אוטומטית - טיפטרוניק,6,בנזין,4,2488,188,5700,25.399999618530273,4000,8.600000381469728,192.0,10.7,16.4,13.7,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1641,750,750,225/65R17,58.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,1,0,0,0,רגילים,0,0,4X4,1,1,0,['3']
266,מזדה,CX5,LUXURY,2015,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.100000381469727,187.0,12.5,18.2,15.6,0,0,0,0,0,8.0,8.0,ABS + EBD,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1610,750,1500,225/55R19,56.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,0,1,1,1,0,0,רגילים,0,0,2X4,1,1,0,['3']
267,מזדה,CX5,EXECUTIVE,2013,5,5,0,5,0.0,0,אחודה,2011,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,155,6000,20.299999237060547,4000,9.100000381469727,187.0,12.5,18.1,15.6,0,0,0,0,0,4.0,4.0,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.5,184.0,167.0,270.0,403.0,1560.0,1539,750,750,225/65R17,56.0,מקורית + שליטה מההגה,1,0,1,5.8,0,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,הנעה בלבד,1,0,1,0,0,0,0,0,0,0,רגילים,0,0,2X4,1,1,0,['3']
268,מזדה,CX3,PURE,2017,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.1,19.2,16.4,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,0,427.5,176.5,153.5,257.0,240.0,0.0,1346,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,עור,0,0,0,LED,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,0,1,0,1,1,1,0,0,0,רגילים,0,דיפוני אלומיניום ועור,2X4,1,1,0,['3']
269,מזדה,CX3,SPORT,2017,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.1,19.2,16.4,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,0,427.5,176.5,153.5,257.0,240.0,0.0,1346,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,0,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['3']
270,מזדה,CX3,ZOOM,2021,5,5,0,2,2974.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,116,6000,15.199999809265135,4000,11.199999809265137,170.0,0.0,0.0,15.3,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1315,630,1200,215/60R16,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,Android Auto + Apple CarPlay,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,0,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"חלונות אחוריים כהים, נגן CD, חיפוי דלתות וקונסולה בעור שחור",2X4,1,1,0,['3']
271,מזדה,CX3,PURE,2019,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.3,17.5,15.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1355,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים,0,1,כולל שמירת מרחק,עור,0,0,0,LED,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,0,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,דיפוני אלומיניום ועור,2X4,1,1,0,['3']
272,מזדה,CX3,ZOOM,2020,5,5,0,3,3445.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.3,17.5,15.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1355,650,1200,215/60R16,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,0,2X4,1,1,0,['3']
273,מזדה,CX3,SPORT,2018,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.1,19.2,16.4,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,0,427.5,176.5,153.5,257.0,240.0,0.0,1346,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,בד משולב עור,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,0,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['3']
274,מזדה,CX3,URBAN,2021,5,5,0,3,3123.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,116,6000,15.199999809265135,4000,11.199999809265137,170.0,0.0,0.0,15.3,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1315,630,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,Android Auto + Apple CarPlay,0,0,4,בקרת אקלים,0,1,1,עור,0,0,0,LED,0,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"חלונות אחוריים כהים, נגן CD, חיפוי דלתות וקונסולה בעור אפור עם תפרים יחודיים, תאורה אחורית Led",2X4,1,1,0,['3']
275,מזדה,CX3,SPECIAL,2021,5,5,0,4,3792.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,21.0,2800,9.100000381469727,197.0,0.0,0.0,13.7,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,0,427.5,176.5,153.5,257.0,240.0,0.0,1355,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,Android Auto + Apple CarPlay,0,0,4,בקרת אקלים,0,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,0,0,LED,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,0,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,"חלונות אחוריים כהים, נגן CD, חיפוי דלתות וקונסולה עור לבן, תאורה אחורית Led, ריפוד עור Nappa חום עם פס קישוט לבן, פסי קישוט כרום בפגוש הקדמי ובתחתית הדלתות",2X4,1,1,0,['3']
276,מזדה,CX3,MODERN,2021,5,5,0,3,3172.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,116,6000,15.199999809265135,4000,11.199999809265137,170.0,0.0,0.0,15.3,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1315,630,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB,Android Auto + Apple CarPlay,0,0,4,בקרת אקלים,0,1,1,עור,0,0,0,LED,0,1,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,1,יש + Auto Hold,0,0,רגילים,0,"חלונות אחוריים כהים, נגן CD, חיפוי דלתות וקונסולה סוייד חום, תאורה אחורית Led, בתי מראות וסבכה קדמית בצבע שחור, ריפוד עור לבן בשילוב סוויד חום",2X4,1,1,0,['3']
277,מזדה,CX3,ZOOM,2019,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.3,17.5,15.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,0,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1355,650,1200,215/60R16,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,בד,0,0,0,רגילים,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,0,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,0,2X4,1,1,0,['3']
278,מזדה,CX3,PURE,2018,5,5,0,3,0.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.1,19.2,16.4,0,0,0,0,0,9.0,9.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,0,427.5,176.5,153.5,257.0,240.0,0.0,1346,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים,0,1,1,עור,0,0,0,LED,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,0,1,0,1,1,1,0,0,0,רגילים,0,דיפוני אלומיניום ועור,2X4,1,1,0,['3']
279,מזדה,CX3,PURE,2020,5,5,0,3,3718.0,0,0,2014,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,156,6000,20.799999237060547,2800,9.100000381469727,197.0,13.3,17.5,15.9,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,1,התרעה בלבד,התרעה בלבד,1,0,0,1,0,0,0,מערכת AWACS בהתקנה מקומית,427.5,176.5,153.5,257.0,240.0,0.0,1355,650,1200,215/50R18,48.0,מקורית + שליטה מההגה,1,0,1,7.0,0,USB + AUX,0,0,0,4,בקרת אקלים,0,1,כולל שמירת מרחק,עור,0,0,0,LED,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,0,1,0,1,1,1,יש + Auto Hold,0,0,רגילים,0,דיפוני אלומיניום ועור,2X4,1,1,0,['6']
