	make	model	ramat_gimur	fieldyear	fielddoors	fieldsitting	fieldprice	fieldgroupy	fieldcontinous_value	fieldguarantee	fieldchassis	fieldlaunch	fieldignition	fieldgearbox	fieldgear	fieldengine	fieldpiston	fieldcapacity	fieldpower	fieldloops	fieldmoment	fieldloopmoment	fieldattitude	fielddifferential	fieldpulling	fieldacceleration	fieldspeed	fieldurban_consumption	fieldintercity_consumption	fieldconsumption	fieldelectricity_use	fieldbattery_capacity	fieldelectric_range	fieldhome_charging_time	fieldfast_charging_time	fieldpollution	fieldbreaking	fieldbrake	fieldairbag	fieldstability	fieldcenairbag	fieldizofix	fieldpressure_sensor	fieldbelt_warning	fieldautonomous_braking	fieldpedestrian_identification	fieldtwo_wheeler_identification	fieldadaptive_cruise_control	fieldlane_assist	fieldblind_spot	fieldrear_traffic	fieldrear_traffic_braking	fieldalert_fatigue	fieldhigh_beam_assist	fieldtraffic_sign_recognition	fieldcrossing_warning_open_door	fieldchild_rear_seat	fieldadditional_safety_equipment	fieldlength	fieldwidth	fieldheight	fieldwheel	fieldcargo	fieldchaircargo	fieldselfweight	fieldtowing_without_brakes	fieldtowing_with_brakes	fieldtire	fieldfuel	fieldbelly	fieldcapproach	fieldcabandonment	fieldaudio	fieldbluetooth	fielddisc_changer	fieldtouch_screen	fieldscreen_size	fieldgps	fieldaudio_connections	fieldconnectivity	fieldwireless_charging	fieldseat_screens	fieldwindows	fieldairconditioning	fieldsunroof	fieldhook	fieldrowing	fieldupholstery	fieldautochair	fieldhotchair	fieldmassage_seats	fieldlight	fieldfog	fieldrain	fielddark	fieldparking_sensors	fieldparking_camers	fieldautomatic_parking	fieldcomputer	fielddigital_cluster	fieldhead_up_display	fieldwithout_key	fieldfolding_mirrors	fieldinside_mirror	fieldleather	fieldheated_steering_wheel	fieldpaddle_shifters	fielddriving_mode	fieldstop_start	fieldelectric_handbrake	fieldambient_light	fieldhill_assist	fieldsuspension_dampers	fieldelectric_tailgate	fieldmore_equ	fieldprice_equ
640	קיה	סורנטו	Urban	2022	5	7	251,900	6	6248	שלוש שנים	אחודה	2020	קדמית	אוטומטית - רובוטית כפולת מצמדים	8	טורבו דיזל	4	2151	202	3800	45.0	1750	אין	אין	אין	9.0	202	--	--	16.1	--	--	--	--	--	14		ABS + EBD + BAS	7	יש	יש	יש	יש	יש	יש	יש	יש	יש	היגוי אקטיבי	היגוי אקטיבי	יש	יש	אין	יש	יש	יש	יש	זיהוי תנועה חוצה בצומת, התרעת תחילת תנועה של רכב מוביל	481.0	190.0	170.0	281.5	187	821	1832	750	2500	235/60R18	67	17.6	0.0	0.0	מקורית + שליטה מההגה	יש	אין	יש	10.25	יש	USB	Android Auto + Apple CarPlay	אין	אין	4	בקרת אקלים + פתחי איוורור מאחור	אין	יש	כולל שמירת מרחק	בד	אין	אין	אין	LED	יש	יש	יש	אחוריים + קדמיים	אחורית	אין	יש	אין	אין	כניסה + הנעה	יש	מראות פנים	הגה בלבד	אין	אין	יש	יש	יש + Auto Hold	יש	יש	רגילים	אין	4 שקעי USB (שניים בשורה השלישית), מראות צד מחוממות, מסילות גג	--
641	קיה	סורנטו		2022	5	7	264,900	6	6070	שלוש שנים	אחודה	2020	קדמית	אוטומטית - טיפטרוניק	6	היברידי (טורבו-בנזין)	4	1598	230	5500	35.7	1500	אין	אין	אין	8.6	193	--	--	15.1	--	1.49	--	--	--	7		ABS + EBD + BAS	7	יש	יש	יש	יש	יש	יש	יש	יש	יש	היגוי אקטיבי	היגוי אקטיבי	יש	יש	אין	יש	יש	יש	יש	זיהוי תנועה חוצה בצומת, התרעת תחילת תנועה של רכב מוביל	481.0	190.0	170.0	281.5	179	813	1858	750	1650	235/55R19	67	17.4	0.0	0.0	מקורית + שליטה מההגה	יש	אין	יש	10.25	יש	USB	Android Auto + Apple CarPlay	יש	אין	4	בקרת אקלים + פתחי איוורור מאחור	אין	יש	כולל שמירת מרחק	בד	אין	אין	אין	LED	יש	יש	יש	אחוריים + קדמיים	אחורית	אין	יש	יש	אין	כניסה + הנעה	יש	מראות פנים	הגה בלבד	אין	יש	יש	יש	יש + Auto Hold	יש	יש	רגילים	אין	4 שקעי USB (שניים בשורה השלישית), מראות צד מחוממות, מסילות גג	--
642	קיה	סורנטו	Premium	2022	5	7	304,900	6	6562	שלוש שנים	אחודה	2020	כפולה (4X4)	אוטומטית - טיפטרוניק	6	היברידי נטען (טורבו-בנזין)	4	1598	265	5500	31	1500	אין	אין	אין	8.4	193	--	--	62.5	184	13.8	57	05:30	--	2		ABS + EBD + BAS	7	יש	יש	יש	יש	יש	יש	יש	יש	יש	היגוי אקטיבי	היגוי אקטיבי	יש	יש	אין	יש	יש	יש	יש	זיהוי תנועה חוצה בצומת, התרעת תחילת תנועה של רכב מוביל, הצגת השטח המת בלוח המחוונים	481.0	190.0	170.0	281.5	175	809	2057	750	1500	235/55R19	47	17.4	0.0	0.0	מקורית + שליטה מההגה	יש	אין	יש	10.25	יש	USB	Android Auto + Apple CarPlay	יש	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	כולל שמירת מרחק	עור	יש  + זכרון	מלפנים + אוורור	אין	LED	יש	יש	יש	אחוריים + קדמיים	היקפיות + מבט על	אין	יש	יש	יש	כניסה + הנעה	יש	מראות פנים	הגה בלבד	יש	יש	יש	יש	יש + Auto Hold	יש	יש	רגילים	יש - ללא מגע	6 שקעי USB (שלוש בשורה השנייה, שניים בשורה השלישית), מראות צד מחוממות, מסילות גג, וילונות אינטגרליים בשורת המושבים השנייה, בקרת אקלים עם 3 איזורים (שורה שלישית), בורר מצבי שטח Terrain Mode	--
643	קיה	סיד		2022	5	5	124,900	2	3098	שבע שנים		2018	קדמית	ידנית	6	טורבו-דיזל מיקרו-היברידי	4	1598	136	4000	28.6	1500				10.2	200	--	--	22.7	--	--	--	--	--	3		ABS + EBD + BAS	6	יש	יש	יש	יש	יש	יש	אין	אין	אין	היגוי אקטיבי	אין	אין	אין	יש	יש	אין	אין	יש	--	431.5	180.0	144.7	265.0	357	1291	1418	600	1200	205/55R16	50				מקורית + שליטה מההגה	יש	אין	יש	8	אין	USB	Android Auto + Apple CarPlay	אין	אין	4	מזגן רגיל	אין	אין	יש	בד	אין	אין	אין	רגילים	אין	אין	יש	אחוריים	אחורית	אין	יש	אין	אין	אין	אין	אין	יש	אין	אין	אין	יש	אין	אין	אין	רגילים	אין	מערכת עזר לזינוק בעליה, חלונות אחוריים כהים, ערכת תיקון תקר	--
644	קיה	קארנס	Premium	2014	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	11		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
645	קיה	קארנס		2014	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	11		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	אין	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
646	קיה	קארנס	Premium	2018	5	7	--	5	4214	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
647	קיה	קארנס		2017	5	7	--	4	3842	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
648	קיה	קארנס	Premium	2013	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	11		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
649	קיה	קארנס		2017	5	7	--	3	3470	--		2013	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	דיזל	4	1658	141	4000	34.7	1750				11.3	189	16.4	21.2	19.2	--	--	--	--	--	10		ABS + EBD + BAS	6	יש	יש	יש	יש	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	161.0	275.0	--	492	1600	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	יש	אין	אין	--	--	--	--	--	--	--	--	--	--	--
650	קיה	קארנס		2018	5	7	--	3	3470	--		2013	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	דיזל	4	1658	141	4000	34.7	1750				11.3	189	16.4	21.2	19.2	--	--	--	--	--	10		ABS + EBD + BAS	6	יש	יש	יש	יש	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	161.0	275.0	--	492	1600	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	יש	אין	אין	--	--	--	--	--	--	--	--	--	--	--
651	קיה	קארנס		2019	5	7	--	4	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
652	קיה	קארנס		2019	5	7	--	3	--	--		2013	קדמית	אוטומטית - רובוטית כפולת מצמדים	7	דיזל	4	1658	141	4000	34.7	1750				11.3	189	16.4	21.2	19.2	--	--	--	--	--	10		ABS + EBD + BAS	6	יש	יש	יש	יש	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	161.0	275.0	--	492	1600	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	אין	--	--	אין	יש	אין	אין	--	--	--	--	--	--	--	--	--	--	--
653	קיה	קארנס		2016	5	7	--	4	3842	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
654	קיה	קארנס	Premium	2019	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
655	קיה	קארנס	Premium	2016	5	7	--	5	4214	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
656	קיה	קארנס	Premium	2015	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
657	קיה	קארנס		2018	5	7	--	4	3842	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
658	קיה	קארנס	Premium	2017	5	7	--	5	4214	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	14		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	225/45R17	58				מקורית + שליטה מההגה	יש	אין	יש	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	גג שמש פנוראמי	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
659	קיה	קארנס		2015	5	7	--	4	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	13		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
660	קיה	קארנס		2013	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	11		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	4	בקרת אקלים + פתחי איוורור מאחור	אין	יש	יש	בד	אין	אין	--	רגילים	יש	יש	יש	אחוריים	אחורית	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
661	קיה	קארנס		2014	5	7	--	5	--	--		2013	קדמית	אוטומטית	6	בנזין	4	1999	166	6500	21.5	5400				10.8	200	9.4	15.8	12.6	--	--	--	--	--	11		ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	452.5	180.5	160.5	275.0	100	1650	1604	--	--	205/55R16	58				מקורית + שליטה מההגה	אין	אין	אין	--	אין	USB + AUX	--	--	אין	4	מזגן רגיל + פתחי אוורור מאחור	אין	אין	יש	בד	אין	אין	--	רגילים	אין	אין	אין	אין	אין	אין	יש	--	--	אין	אין	אין	אין	--	--	--	--	--	--	--	--	--	--	--
662	קיה	פרוסיד		2015	3	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				10.8	195	12.5	20.4	16.3	--	--	--	--	--	4	אין ציון	ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	425.0	178.0	143.1	265.0	380	1225	1280	--	--	225/45R17	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	2	בקרת אקלים מפוצלת	אין	יש	יש	עור	אין	אין	--	רגילים	יש	אין	יש	אחוריים	אין	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
663	קיה	פרוסיד		2013	3	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				10.8	195	12.5	20.4	16.3	--	--	--	--	--	4	אין ציון	ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	425.0	179.0	145.0	265.0	380	1225	1280	--	--	225/45R17	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	2	בקרת אקלים מפוצלת	אין	יש	יש	עור	אין	אין	--	רגילים	יש	אין	יש	אחוריים	אין	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
664	קיה	פרוסיד		2016	3	5	--	3	3391	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				10.8	195	12.5	20.4	16.3	--	--	--	--	--	4	אין ציון	ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	425.0	178.0	143.1	265.0	380	1225	1280	--	--	225/45R17	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	2	בקרת אקלים מפוצלת	אין	יש	יש	עור	אין	אין	--	רגילים	יש	אין	יש	אחוריים	אין	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
665	קיה	פרוסיד		2014	3	5	--	3	--	--		2012	קדמית	אוטומטית - רובוטית כפולת מצמדים	6	בנזין	4	1591	135	6300	16.7	4850				10.8	195	12.5	20.4	16.3	--	--	--	--	--	4	אין ציון	ABS + EBD + BAS	6	יש	יש	יש	אין	יש	--	--	--	אין	--	--	--	--	--	--	--	--	--	--	425.0	178.0	143.1	265.0	380	1225	1280	--	--	225/45R17	53				מקורית + שליטה מההגה	יש	אין	אין	--	אין	USB + AUX	--	--	אין	2	בקרת אקלים מפוצלת	אין	יש	יש	עור	אין	אין	--	רגילים	יש	אין	יש	אחוריים	אין	אין	יש	--	--	אין	יש	אין	יש	--	--	--	--	--	--	--	--	--	--	--
