Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
448,יונדאי,טוסון,ELITE,2021.0,5.0,5.0,0,5.0,4784.0,0,אחודה,2020.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,4.0,1598.0,180.0,5500.0,27.0,1500.0,8.8,201.0,0,0,13.8,0,0,0,0,0,12.0,12.0,ABS + EBD + BAS,7.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,1,1,1,זיהוי תנועה חוצה בצומת,450.0,186.5,165.0,268.0,515.0,1694.0,1429.0,750.0,1650.0,235/50R19,54.0,מקורית + שליטה מההגה,1,0,1,8.0,1,USB,Android Auto + Apple CarPlay,1,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,מלפנים,0,LED עם מנגנון הפניה בסיבוב,0,1,1,אחוריים,אחורית,0,1,1,0,כניסה + הנעה,1,0,1,0,1,1,1,יש + Auto Hold,1,1,רגילים,0,"מסילות גג, חלונות אחוריים כהים, 3 איזורים אקלים, הנעה מרחוק, 2 שקעי USB מלפנים ו-2 מאחור, תאורת לד פנימית, Shift By Wire, פנסים אחוריים Led, כוונון מושב נוסע לגובה",0
449,יונדאי,טוסון,PREMIUM,2016.0,5.0,5.0,0,4.0,0,0,0,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
450,יונדאי,טוסון,ELITE,2019.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.4,14.0,11.7,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,התרעה בלבד,1,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1460.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,0,0,0,1,רגילים,0,"תאורת לד פנימית, פנסים אחוריים משולבי לד","מערכת ""קונקטד קאר"" כולל Waze"
451,יונדאי,טוסון,PRIME,2018.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.6,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1450.0,750.0,1600.0,215/70R16,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
452,יונדאי,טוסון,OPEN,2017.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, פנסים אחוריים משולבי לד",0
453,יונדאי,טוסון,PANORAMIC,2019.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.1,14.4,11.9,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,0,0,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1480.0,750.0,1600.0,225/55R18,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,תאורת לד פנימית,"מערכת ""קונקטד קאר"" כולל Waze"
454,יונדאי,טוסון,ELITE,2020.0,5.0,5.0,0,4.0,4536.0,0,אחודה,2015.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,4.0,1591.0,177.0,5500.0,27.0,1500.0,9.1,201.0,11.9,15.8,14.0,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,1,היגוי אקטיבי,התרעה בלבד,1,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1550.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,1,יש + Auto Hold,0,1,רגילים,0,"תאורת לד פנימית, פנסים אחוריים משולבי לד","מערכת ""קונקטד קאר"" כולל Waze"
455,יונדאי,טוסון,SUPREME,2016.0,5.0,5.0,0,5.0,0,0,0,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1540.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
456,יונדאי,טוסון,PANORAMIC,2018.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,מזגן רגיל,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, תאורת לד פנימית",0
457,יונדאי,טוסון,PRIME,2020.0,5.0,5.0,0,4.0,3792.0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.1,14.4,11.9,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,0,0,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1460.0,750.0,1600.0,225/55R18,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,0,"מערכת ""קונקטד קאר"" כולל Waze"
458,יונדאי,טוסון,LUXURY,2018.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,היגוי אקטיבי,התרעה בלבד,1,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, תאורת לד פנימית, פנסים אחוריים משולבי לד",0
459,יונדאי,טוסון,SUPREME,2017.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1540.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
460,יונדאי,טוסון,LUXURY,2018.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,4.0,1591.0,177.0,5000.0,27.0,1500.0,9.1,201.0,10.9,15.4,13.3,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,היגוי אקטיבי,התרעה בלבד,1,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1580.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, תאורת לד פנימית, פנסים אחוריים משולבי לד",0
461,יונדאי,טוסון,PRIME,2016.0,5.0,5.0,0,4.0,0,0,0,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1591.0,132.0,6000.0,16.4,4850.0,12.1,170.0,10.2,16.7,13.5,0,0,0,0,0,12.0,12.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1450.0,650.0,1400.0,215/70R16,62.0,מקורית + שליטה מההגה,0,0,0,0,0,USB + AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
462,יונדאי,טוסון,PREMIUM,2015.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
463,יונדאי,טוסון,OPEN,2018.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,היגוי אקטיבי,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, תאורת לד פנימית",0
464,יונדאי,טוסון,PANORAMIC,2020.0,5.0,5.0,0,4.0,4115.0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.1,14.4,11.9,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,0,0,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1480.0,750.0,1600.0,225/55R18,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,תאורת לד פנימית,"מערכת ""קונקטד קאר"" כולל Waze"
465,יונדאי,טוסון,PREMIUM,2017.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
466,יונדאי,טוסון,PREMIUM,2017.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.8,180.0,8.9,14.9,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
467,יונדאי,טוסון,OPEN,2016.0,5.0,5.0,0,5.0,0,0,0,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,"מסילות גג, פנסים אחוריים משולבי לד",0
468,יונדאי,טוסון,PRIME,2017.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1591.0,132.0,6000.0,16.4,4850.0,12.1,170.0,10.2,16.7,13.5,0,0,0,0,0,12.0,12.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1450.0,650.0,1400.0,215/70R16,62.0,מקורית + שליטה מההגה,0,0,0,0,0,USB + AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
469,יונדאי,טוסון,PRIME,2015.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1591.0,132.0,6000.0,16.4,4850.0,12.1,170.0,10.2,16.7,13.5,0,0,0,0,0,12.0,12.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1450.0,650.0,1400.0,215/70R16,62.0,מקורית + שליטה מההגה,0,0,0,0,0,USB + AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
470,יונדאי,טוסון,ELITE,2019.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - רובוטית כפולת מצמדים,7.0,טורבו בנזין,4.0,1591.0,177.0,5500.0,27.0,1500.0,9.1,201.0,11.9,15.8,14.0,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,התרעה בלבד,1,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1550.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,1,0,0,1,רגילים,0,"תאורת לד פנימית, פנסים אחוריים משולבי לד","מערכת ""קונקטד קאר"" כולל Waze"
471,יונדאי,טוסון,PRIME,2018.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1591.0,132.0,6000.0,16.4,4850.0,12.1,170.0,10.2,16.7,13.5,0,0,0,0,0,14.0,14.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",447.5,185.0,165.0,267.0,488.0,1478.0,1450.0,650.0,1400.0,215/70R16,62.0,מקורית + שליטה מההגה,0,0,0,0,0,USB + AUX,0,0,0,4.0,מזגן רגיל,0,1,1,בד,0,0,0,רגילים,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
472,יונדאי,טוסון,PRIME,2019.0,5.0,5.0,0,4.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.1,14.4,11.9,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,0,0,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1460.0,750.0,1600.0,225/55R18,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,0,"מערכת ""קונקטד קאר"" כולל Waze"
473,יונדאי,טוסון,OPEN,2015.0,5.0,5.0,0,5.0,0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.2,16.4,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
474,יונדאי,טוסון,ELITE,2020.0,5.0,5.0,0,4.0,4313.0,0,אחודה,2015.0,קדמית,אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.1,181.0,9.4,14.0,11.7,0,0,0,0,0,15.0,15.0,ABS + EBD,6.0,1,1,1,1,1,1,1,1,0,היגוי אקטיבי,התרעה בלבד,1,0,1,1,0,0,0,0,448.0,185.0,166.0,267.0,488.0,1478.0,1460.0,750.0,1600.0,245/45R19,62.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,Android Auto + Apple CarPlay,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,1,עור,יש - לנהג בלבד,0,0,רגילים,1,0,1,אחוריים,אחורית,0,1,0,0,כניסה + הנעה,1,0,1,0,0,1,0,0,0,1,רגילים,0,"תאורת לד פנימית, פנסים אחוריים משולבי לד","מערכת ""קונקטד קאר"" כולל Waze"
475,יונדאי,טוסון,PREMIUM,2016.0,5.0,5.0,0,5.0,0,0,0,2015.0,כפולה (4X4),אוטומטית - טיפטרוניק,6.0,בנזין,4.0,1999.0,155.0,6200.0,19.6,4000.0,11.8,180.0,8.9,14.9,12.7,0,0,0,0,0,13.0,13.0,ABS + EBD,6.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.5,185.0,165.0,267.0,488.0,1478.0,1470.0,750.0,1600.0,225/60R17,62.0,מקורית + שליטה מההגה,1,0,1,0,1,USB + AUX,0,0,0,4.0,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,0,1,0,אחורית,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,רגילים,0,מסילות גג,0
476,יונדאי,אקסנט,,2007.0,4.0,5.0,0,2.0,0,0,0,2005.0,קדמית,אוטומטית,4.0,בנזין,4.0,1599.0,112.0,6000.0,14.9,4500.0,12.0,176.0,10.5,18.2,14.2,0,0,0,0,0,0,אין ציון,ABS + EBD,6.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0,169.5,147.0,250.0,390.0,0,1080.0,0,0,185/65R14,45.0,לא מקורית,0,0,0,0,0,0,0,0,0,4.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,יונדאי,אקסנט,,2009.0,4.0,5.0,0,2.0,0,0,0,2005.0,קדמית,אוטומטית,4.0,בנזין,4.0,1599.0,112.0,6000.0,14.9,4500.0,12.0,176.0,10.5,18.2,14.2,0,0,0,0,0,6.0,אין ציון,ABS + EBD,6.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.0,169.5,147.0,250.0,390.0,0,1080.0,0,0,185/65R14,45.0,לא מקורית,0,0,0,0,0,0,0,0,0,4.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
