,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd,n_model
507,ב.מ.וו,סדרה_7,PURE,2015,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,1800,4.7,250,8.8,16.1,12.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,509.8,190.2,146.7,307.0,515,--,1895,0,0,"ק' 245/45R19 , א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,--,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
508,ב.מ.וו,סדרה_7,LUXURY,2015,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,326,5200,45.8,1380,5.5,250,10.3,18.2,14.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,--,0,0,1,--,--,--,--,--,--,--,--,--,--,509.8,190.2,146.7,307.0,515,--,1800,0,0,"ק' 245/45R19 , א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,--,אין,USB + AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,--,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--,"מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
509,ב.מ.וו,סדרה_7,PURE,2016,4,5,--,7,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,450,5500,66.2,1800,4.5,250,8.4,15.4,11.8,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",523.8,190.2,147.9,321.0,515,--,1990,750,2065,"ק' 245/45R19, א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",4X4,1,1,סדרה_7
510,ב.מ.וו,סדרה_7,PURE,2016,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,450,5500,66.2,1800,4.7,250,8.6,15.9,12,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",523.8,190.2,147.9,321.0,515,--,1940,750,2015,"ק' 245/45R19, א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
511,ב.מ.וו,סדרה_7,,2019,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),6,2998,394,5000,61.2,1500,5.2,250,--,--,43.4,156,12,56,04:30,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים",512.0,190.2,146.7,307.0,420,--,2070,0,0,"ק' 245/40R20 , א' 275/35R20",46,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,נהג + נוסע,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש - ללא מגע,"מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, חימוםקירור תא הנוסעים מראש",--,2X4,1,7,סדרה_7
512,ב.מ.וו,סדרה_7,,2020,4,5,--,7,27280,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,530,5500,76.4,1800,4.1,250,7.4,13.5,--,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים",526.0,190.2,146.7,321.0,515,--,2075,750,2300,"ק' 245/40R20 , א' 275/35R20",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,נהג + נוסע,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש - ללא מגע,"מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים",--,4X4,1,1,סדרה_7
513,ב.מ.וו,סדרה_7,,2019,4,5,--,7,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,530,5500,76.4,1800,4.0,250,7.5,13.5,--,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים",512.0,190.2,146.7,307.0,515,--,2040,750,2300,"ק' 245/40R20 , א' 275/35R20",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,נהג + נוסע,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש - ללא מגע,"מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים",--,4X4,1,1,סדרה_7
514,ב.מ.וו,סדרה_7,LUXURY,2018,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,326,5200,45.8,1380,5.5,250,10.3,18.2,14.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",509.8,190.2,146.7,307.0,515,--,1800,750,1875,"ק' 245/45R19 , א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
515,ב.מ.וו,סדרה_7,LUXURY,2017,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),4,1998,326,5000,51,1550,5.4,250,--,--,45.4,133,9.2,44,02:42,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",509.8,190.2,146.7,307.0,420,--,1975,0,0,"ק' 245/40R20 , א' 275/35R20",46,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,7,סדרה_7
516,ב.מ.וו,סדרה_7,,2021,4,5,--,7,19708,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),6,2998,394,5000,61.2,1500,5.2,250,--,--,45.4,175,12,46,04:30,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים",512.0,190.2,146.7,307.0,420,--,2070,0,0,"ק' 245/40R20 , א' 275/35R20",46,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,נהג + נוסע,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש - ללא מגע,"מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, חימוםקירור תא הנוסעים מראש",--,2X4,1,7,סדרה_7
517,ב.מ.וו,סדרה_7,,2020,4,5,--,7,19708,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (בנזין),6,2998,394,5000,61.2,1500,5.2,250,--,--,43.4,156,12,56,04:30,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים",512.0,190.2,146.7,307.0,420,--,2070,0,0,"ק' 245/40R20 , א' 275/35R20",46,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,נהג + נוסע,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש - ללא מגע,"מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, חימוםקירור תא הנוסעים מראש",--,2X4,1,7,סדרה_7
518,ב.מ.וו,סדרה_7,PURE,2018,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,1800,4.7,250,8.8,16.1,12.3,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",509.8,190.2,146.7,307.0,515,--,1895,750,1970,"ק' 245/45R19 , א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
519,ב.מ.וו,סדרה_7,PURE,2018,4,5,--,7,--,--,--,2015,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,4395,449,5500,66.2,1800,4.4,250,8.6,15.6,12,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",509.8,190.2,146.7,307.0,515,--,1945,750,2020,"ק' 245/45R19 , א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",4X4,1,1,סדרה_7
520,ב.מ.וו,סדרה_7,LUXURY,2016,4,5,--,7,--,--,--,2015,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,326,5200,45.8,1380,5.5,250,10.3,18.2,14.3,--,--,--,--,--,14,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,אין,אין,אין,אין,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לזחילה בפקקים",509.8,190.2,146.7,307.0,515,--,1800,750,1875,"ק' 245/45R19, א' 275/40R19",78,מקורית + שליטה מההגה,יש,אין,יש,10.2,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,אין,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,מתלי אוויר אדפטיביים,יש,"טאבלט נשלף השולט על מערכות הרכב מהשורה השניה, מפתח חכם כולל צג מגע, בקרת אקלים עם 4 איזורים, וילונות חשמליים, סגירת ואקום לדלתות, הגה מתכוונן חשמלית, מקלט טלוויזיה, מערכת שמע מתוצרת Harman Kardon עם 16 רמקולים, גימורי עץ","מערכת עיסוי במושבים האחוריים, פנסי לייזר, מערכת שמע משודרגת מתוצרת "" Bowers & Wilkins"", בקרת אקלים עם ניחוחות משתנים לבחירה",2X4,1,1,סדרה_7
