,tozeret_cd,degem_cd,shnat_yitzur,tozar,kinuy_mishari,ramat_gimur,make,model,fieldchassis,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ
1318,143,1373,2020,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8_גראן_קופה,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,7.3,12.9,--,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעת פגיעה מאחור, התרעה בפני התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע אקטיבית בתמרוני חירום",508.2,193.2,140.7,302.3,440,--,1995,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"גימורי עץ פנימיים, ידית הילוכים קריסטלית, מערכת שמע משודרגת מתוצרת Bowers & Wilkins עם 16 רמקולים, בקרת אקלים עם 4 איזורים, הגה מתכוונן חשמלית, מערכת נסיעה אוטונומית לאחור לטווח של 50 מטרים, סגירת ואקום לדלתות, מפתח עם צג דיגיטלי, דיפרנציאל אחורי מוגבל החלקה, דיפון תקרה אלקנטרה בצבע שחור, היגוי לגלגלים האחוריים, בלמי M-Sport עם קליפר בצבע כחול, חגורות בטיחות M"
1319,143,1159,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8_גראן_קופה,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,--,--,8.6,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעת פגיעה מאחור, התרעה בפני התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע אקטיבית בתמרוני חירום",508.2,193.2,140.7,302.3,440,--,1995,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"גימורי עץ פנימיים, ידית הילוכים קריסטלית, מערכת שמע משודרגת מתוצרת Bowers & Wilkins עם 16 רמקולים, בקרת אקלים עם 4 איזורים, הגה מתכוונן חשמלית, מערכת נסיעה אוטונומית לאחור לטווח של 50 מטרים, סגירת ואקום לדלתות, מפתח עם צג דיגיטלי, דיפרנציאל אחורי מוגבל החלקה, דיפון תקרה אלקנטרה בצבע שחור, היגוי לגלגלים האחוריים, בלמי M-Sport עם קליפר בצבע כחול, חגורות בטיחות M"
1320,143,1264,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8_גראן_קופה,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,--,--,8.6,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעת פגיעה מאחור, התרעה בפני התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע אקטיבית בתמרוני חירום",508.2,193.2,140.7,302.3,440,--,1995,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"גימורי עץ פנימיים, ידית הילוכים קריסטלית, מערכת שמע משודרגת מתוצרת Bowers & Wilkins עם 16 רמקולים, בקרת אקלים עם 4 איזורים, הגה מתכוונן חשמלית, מערכת נסיעה אוטונומית לאחור לטווח של 50 מטרים, סגירת ואקום לדלתות, מפתח עם צג דיגיטלי, דיפרנציאל אחורי מוגבל החלקה, דיפון תקרה אלקנטרה בצבע שחור, היגוי לגלגלים האחוריים, בלמי M-Sport עם קליפר בצבע כחול, חגורות בטיחות M"
1321,143,1369,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8_גראן_קופה,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,--,--,8.6,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעת פגיעה מאחור, התרעה בפני התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע אקטיבית בתמרוני חירום",508.2,193.2,140.7,302.3,440,--,1995,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"גימורי עץ פנימיים, ידית הילוכים קריסטלית, מערכת שמע משודרגת מתוצרת Bowers & Wilkins עם 16 רמקולים, בקרת אקלים עם 4 איזורים, הגה מתכוונן חשמלית, מערכת נסיעה אוטונומית לאחור לטווח של 50 מטרים, סגירת ואקום לדלתות, מפתח עם צג דיגיטלי, דיפרנציאל אחורי מוגבל החלקה, דיפון תקרה אלקנטרה בצבע שחור, היגוי לגלגלים האחוריים, בלמי M-Sport עם קליפר בצבע כחול, חגורות בטיחות M"
1322,143,1373,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8_גראן_קופה,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,--,--,8.6,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעת פגיעה מאחור, התרעה בפני התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע אקטיבית בתמרוני חירום",508.2,193.2,140.7,302.3,440,--,1995,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"גימורי עץ פנימיים, ידית הילוכים קריסטלית, מערכת שמע משודרגת מתוצרת Bowers & Wilkins עם 16 רמקולים, בקרת אקלים עם 4 איזורים, הגה מתכוונן חשמלית, מערכת נסיעה אוטונומית לאחור לטווח של 50 מטרים, סגירת ואקום לדלתות, מפתח עם צג דיגיטלי, דיפרנציאל אחורי מוגבל החלקה, דיפון תקרה אלקנטרה בצבע שחור, היגוי לגלגלים האחוריים, בלמי M-Sport עם קליפר בצבע כחול, חגורות בטיחות M"
1323,143,1174,2020,ב מ וו,540I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5500,45.9,1380,5.1,250,10.7,16.9,13.8,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום",493.6,186.8,147.9,297.5,530,--,1670,"ק' 245/40R19 , א' 275/35R19",68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport או Luxury Line לבחירה, מראות צד מחוממות, וילונות צד אחוריים, וילון אחורי חשמלי, מפתח חכם עם צג מידע, סגירת ואקום בדלתות, מערכת שמע מבית Harman Kardon עם 16 רמקולים"
1324,143,1220,2020,ב מ וו,540I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5500,45.9,1380,5.1,250,10.7,16.9,13.8,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת תנועה חוצה מלפנים, סיוע אקטיבי לנהג בתמרוני חירום",493.6,186.8,147.9,297.5,530,--,1670,"ק' 245/40R19 , א' 275/35R19",68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"חבילת עיצוב M-Sport או Luxury Line לבחירה, מראות צד מחוממות, וילונות צד אחוריים, וילון אחורי חשמלי, מפתח חכם עם צג מידע, סגירת ואקום בדלתות, מערכת שמע מבית Harman Kardon עם 16 רמקולים"
1325,143,1177,2020,ב מ וו,218I,SPORT,ב.מ.וו,סדרה_2_גראן_קופה,--,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,4600,22.4,1480,8.7,213,16.1,23.2,--,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,--,452.6,180.0,142.0,267.0,430,--,1375,225/45R17,42,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים,גג שמש פנוראמי,1,ללא,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, חבילת עיצוב Sport Line, גימורי אלומיניום חיצוניים"
1326,143,1189,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.9,250,--,--,8.7,--,--,--,--,--,4,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",485.1,190.2,134.5,282.2,350,--,2015,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, היגוי לגלגלים האחוריים, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, אלומה גבוהה בטכנולוגיית לייזר, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Bowers & Wilkins עם 12 רמקולים, גג בד עם פתיחה וסגירה חשמלית עד למהירות של 50 קמ""ש, פתחי אוויר לחימום איזור הצוואר, גימורי פנים עץ"
1327,143,1189,2021,ב מ וו,M850I XDRIVE,ELEGANT,ב.מ.וו,סדרה_8,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,8,5500,76.4,1800,3.7,250,7.6,12.6,10.2,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",485.1,190.2,134.6,282.2,420,--,1965,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, היגוי לגלגלים האחוריים, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, אלומה גבוהה בטכנולוגיית לייזר, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Bowers & Wilkins עם 16 רמקולים, חלונות אחוריים כהים, ספוילר אחורי, גימורי פנים עץ"
1328,143,1239,2020,ב מ וו,330E,EXCLUSIVE,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,5000,42.8,1350,5.9,230,--,--,52.6,151,12,56,02:24,--,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום, צליל חיצוני מלאכותי לבטיחות הולכי רגל",470.9,182.7,144.4,285.1,375,--,1740,225/45R18,40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,אין,אין,אין,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,אין,אין,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת אקלים עם 3 איזורים, גימורי עץ, מערכת שמע עם 10 רמקולים"
1329,143,1296,2021,ב מ וו,318I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,6500,25.4,1300,8.4,223,--,--,15.1,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,225/50R17,59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,יש,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק"
1330,143,1479,2021,ב מ וו,318I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,6500,25.4,1300,8.4,223,--,--,15.1,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,225/50R17,59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,יש,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק"
1331,143,1296,2022,ב מ וו,318I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,6500,25.4,1300,8.4,223,--,--,15.1,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,225/50R17,59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,יש,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק"
1332,143,1702,2022,ב מ וו,318I,BUSINESS,ב.מ.וו,סדרה_3,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,6500,25.4,1300,8.4,223,--,--,15.1,--,--,--,--,--,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,225/50R17,59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,יש,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק"
1333,143,1322,2009,ב מ וו,750I,,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,6300,49.9,3400,5.4,250,--,--,9.3,--,--,--,--,--,6,יש,יש,יש,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,484.0,184.5,147.0,289.0,520,--,1735,225/50R17,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,--,רגילים,יש,יש,יש,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--
